,dw_nominate,govtrack_id,at_large,chamber,congress,date_of_birth,district,first_name,gender,in_office,last_name,last_updated,leadership_role,middle_name,missed_votes,missed_votes_pct,next_election,office,party,senate_class,seniority,short_title,state,state_rank,suffix,title,total_present,total_votes,votes_with_party_pct,opensecrets,bioguide,ideaology,Finance
145,0.748,412690,False,House,115,1982-05-07,1,Matt,M,False,Gaetz,2019-04-08 10:25:08 -0400,,,62.0,5.12,2018,507 Cannon House Office Building,R,,2,Rep.,FL,,,Representative,0.0,1212.0,89.35,N00039503,G000578,"{'AgFood': '0.002600000000000003', 'DefenseGlobal': '-0.07022222222222221', 'EnergyTransport': '0.03767741935483869', 'Finance': '-0.09233333333333332', 'Health': '-0.1400740740740741', 'LaborEmployment': '0.09175'}","{'Health': 47723, 'Finance, Insurance & Real Estate': 192483, 'Defense & Global Relations': 73200, 'Agriculture, Food, & Consumer Goods': 38666, 'Labor/Employment': 1000, 'Energy & Transportation': 65500}"
146,0.566,412731,False,House,115,1984-03-03,8,Mike,M,False,Gallagher,2019-04-08 10:25:08 -0400,,,16.0,1.32,2018,1007 Longworth House Office Building,R,,2,Rep.,WI,,,Representative,0.0,1212.0,92.86,N00039330,G000579,"{'AgFood': '0.026230769230769217', 'DefenseGlobal': '-0.07230188679245282', 'EnergyTransport': '0.036499999999999984', 'Finance': '-0.1334285714285714', 'Health': '-0.22466666666666665', 'LaborEmployment': '0.06788888888888889'}","{'Health': 144270, 'Finance, Insurance & Real Estate': 830871, 'Defense & Global Relations': 109399, 'Agriculture, Food, & Consumer Goods': 187625, 'Labor/Employment': 20200, 'Energy & Transportation': 213162}"
147,-0.452,412612,False,House,115,1979-11-20,7,Ruben,M,False,Gallego,2019-04-08 10:25:08 -0400,,,32.0,2.64,2018,1218 Longworth House Office Building,D,,4,Rep.,AZ,,,Representative,2.0,1212.0,94.72,N00036097,G000574,"{'AgFood': '-0.09727272727272727', 'DefenseGlobal': '0.0004999999999999939', 'EnergyTransport': '0.03969473684210524', 'Finance': '0.01811578947368421', 'Health': '-0.025254545454545453', 'LaborEmployment': '0.1204'}","{'Health': 69689, 'Finance, Insurance & Real Estate': 180285, 'Defense & Global Relations': 54547, 'Agriculture, Food, & Consumer Goods': 1149, 'Labor/Employment': 178861, 'Energy & Transportation': 59293}"
148,-0.309,412382,False,House,115,1945-01-24,3,John,M,False,Garamendi,2019-04-08 10:25:08 -0400,,,51.0,4.21,2018,2438 Rayburn House Office Building,D,,10,Rep.,CA,,,Representative,2.0,1212.0,93.43,N00030856,G000559,"{'AgFood': '-0.052448275862068974', 'DefenseGlobal': '0.054009523809523806', 'EnergyTransport': '0.03088439306358379', 'Finance': '-0.034244604316546745', 'Health': '-0.0013733333333333078', 'LaborEmployment': '0.09333333333333332'}","{'Health': 31870, 'Finance, Insurance & Real Estate': 187011, 'Defense & Global Relations': 47000, 'Agriculture, Food, & Consumer Goods': 100545, 'Labor/Employment': 277814, 'Energy & Transportation': 137151}"
149,0.931,412729,False,House,115,1972-03-27,5,Thomas,M,False,Garrett,2019-04-08 10:25:08 -0400,,,131.0,10.81,2018,415 Cannon House Office Building,R,,2,Rep.,VA,,,Representative,0.0,1212.0,90.61,N00038847,G000580,"{'AgFood': '0.010692307692307675', 'DefenseGlobal': '-0.06495121951219512', 'EnergyTransport': '-0.011967741935483878', 'Finance': '-0.12262745098039217', 'Health': '-0.10669999999999999', 'LaborEmployment': '0.052833333333333336'}","{'Health': 11550, 'Finance, Insurance & Real Estate': 108276, 'Defense & Global Relations': 13750, 'Agriculture, Food, & Consumer Goods': 31950, 'Labor/Employment': 2000, 'Energy & Transportation': 47400}"
150,0.423,412736,True,House,115,1961-04-17,At-Large,Greg,M,False,Gianforte,2019-04-08 10:25:08 -0400,,,10.0,1.11,2018,1419 Longworth House Office Building,R,,2,Rep.,MT,,,Representative,0.0,899.0,96.28,N00040733,G000584,"{'AgFood': '0.01916666666666667', 'DefenseGlobal': '-0.07921739130434782', 'EnergyTransport': '0.011304347826086957', 'Finance': '-0.10068421052631579', 'Health': '-0.25742857142857145', 'LaborEmployment': '0.09800000000000002'}","{'Health': 156217, 'Finance, Insurance & Real Estate': 1266071, 'Defense & Global Relations': 25750, 'Agriculture, Food, & Consumer Goods': 493086, 'Labor/Employment': 22000, 'Energy & Transportation': 495483}"
151,0.46,412463,False,House,115,1954-06-14,7,Bob,M,False,Gibbs,2019-04-08 10:25:08 -0400,,,8.0,0.66,2018,2446 Rayburn House Office Building,R,,8,Rep.,OH,,,Representative,0.0,1212.0,97.0,N00031128,G000563,"{'AgFood': '-0.020218750000000008', 'DefenseGlobal': '0.03396521739130433', 'EnergyTransport': '0.0402142857142857', 'Finance': '-0.09219078947368423', 'Health': '-0.03747058823529412', 'LaborEmployment': '0.0215'}","{'Health': 18100, 'Finance, Insurance & Real Estate': 176507, 'Defense & Global Relations': 4500, 'Agriculture, Food, & Consumer Goods': 162900, 'Labor/Employment': 52500, 'Energy & Transportation': 200400}"
152,0.606,400651,False,House,115,1953-08-18,1,Louie,M,False,Gohmert,2019-04-08 10:25:08 -0400,,,74.0,6.11,2018,2243 Rayburn House Office Building,R,,14,Rep.,TX,,,Representative,2.0,1212.0,90.64,N00026148,G000552,"{'AgFood': '0.07234374999999998', 'DefenseGlobal': '0.004215053763440858', 'EnergyTransport': '0.012471074380165295', 'Finance': '-0.12207812499999998', 'Health': '-0.052086956521739135', 'LaborEmployment': '0.04557894736842106'}","{'Health': 65745, 'Finance, Insurance & Real Estate': 150680, 'Defense & Global Relations': 4000, 'Agriculture, Food, & Consumer Goods': 45234, 'Labor/Employment': 1500, 'Energy & Transportation': 79250}"
153,-0.611,412739,False,House,115,1974-11-25,34,Jimmy,M,False,Gomez,2019-04-08 10:25:08 -0400,,,26.0,3.01,2018,1226 Longworth House Office Building,D,,2,Rep.,CA,,,Representative,1.0,865.0,94.15,N00040597,G000585,"{'AgFood': '-0.04880000000000001', 'DefenseGlobal': '-0.0764888888888889', 'EnergyTransport': '-0.017896551724137934', 'Finance': '0.02632558139534883', 'Health': '-0.16119999999999998', 'LaborEmployment': '0.24566666666666667'}","{'Health': 92205, 'Finance, Insurance & Real Estate': 421457, 'Defense & Global Relations': 5000, 'Agriculture, Food, & Consumer Goods': 24400, 'Labor/Employment': 280185, 'Energy & Transportation': 49375}"
154,-0.363,412725,False,House,115,1967-09-04,15,Vicente,M,False,Gonzalez,2019-04-08 10:25:08 -0400,,,40.0,3.3,2018,113 Cannon House Office Building,D,,2,Rep.,TX,,,Representative,1.0,1212.0,89.2,N00038809,G000581,"{'AgFood': '-0.05640000000000002', 'DefenseGlobal': '-0.04068000000000001', 'EnergyTransport': '0.0028648648648648646', 'Finance': '-0.06213235294117645', 'Health': '-0.1234', 'LaborEmployment': '0.1505'}","{'Health': 175680, 'Finance, Insurance & Real Estate': 477915, 'Defense & Global Relations': 4000, 'Agriculture, Food, & Consumer Goods': 55950, 'Labor/Employment': 138500, 'Energy & Transportation': 98261}"
156,0.496,400154,False,House,115,1952-09-22,6,Robert,M,False,Goodlatte,2019-04-08 10:25:08 -0400,,W.,23.0,1.9,2018,2309 Rayburn House Office Building,R,,26,Rep.,VA,,,Representative,0.0,1212.0,97.89,N00009154,G000289,"{'AgFood': '0.045628571428571435', 'DefenseGlobal': '0.022392156862745087', 'EnergyTransport': '0.060861313868613105', 'Finance': '-0.09166666666666667', 'Health': '-0.06464634146341465', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 21950, 'Finance, Insurance & Real Estate': 83350, 'Defense & Global Relations': 4500, 'Agriculture, Food, & Consumer Goods': 60950, 'Labor/Employment': 9000, 'Energy & Transportation': 50500}"
157,0.629,412397,False,House,115,1958-11-22,4,Paul,M,False,Gosar,2019-04-08 10:25:08 -0400,,,54.0,4.46,2018,2057 Rayburn House Office Building,R,,8,Rep.,AZ,,,Representative,0.0,1212.0,89.16,N00030771,G000565,"{'AgFood': '0.04531578947368422', 'DefenseGlobal': '0.02424731182795699', 'EnergyTransport': '0.034462809917355355', 'Finance': '-0.10723846153846156', 'Health': '-0.03674647887323944', 'LaborEmployment': '-0.017055555555555556'}","{'Health': 102105, 'Finance, Insurance & Real Estate': 81000, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 24000, 'Labor/Employment': 0, 'Energy & Transportation': 111100}"
158,-0.135,412714,False,House,115,1975-03-08,5,Josh,M,False,Gottheimer,2019-04-08 10:25:08 -0400,,,16.0,1.32,2018,213 Cannon House Office Building,D,,2,Rep.,NJ,,,Representative,0.0,1212.0,83.96,N00036944,G000583,"{'AgFood': '-0.036833333333333336', 'DefenseGlobal': '-0.07791071428571429', 'EnergyTransport': '0.0078000000000000005', 'Finance': '-0.0908170731707317', 'Health': '-0.16289743589743588', 'LaborEmployment': '0.24166666666666667'}","{'Health': 314716, 'Finance, Insurance & Real Estate': 2918917, 'Defense & Global Relations': 28200, 'Agriculture, Food, & Consumer Goods': 74033, 'Labor/Employment': 183938, 'Energy & Transportation': 134821}"
159,0.655,412473,False,House,115,1964-08-22,4,Trey,M,False,Gowdy,2019-04-08 10:25:08 -0400,,,118.0,9.74,2018,2418 Rayburn House Office Building,R,,8,Rep.,SC,,,Representative,0.0,1212.0,98.81,N00030880,G000566,"{'AgFood': '0.027439024390243892', 'DefenseGlobal': '0.0400978260869565', 'EnergyTransport': '0.0531869918699187', 'Finance': '-0.11311851851851852', 'Health': '-0.04369620253164558', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 22700, 'Finance, Insurance & Real Estate': 118780, 'Defense & Global Relations': 5750, 'Agriculture, Food, & Consumer Goods': 8000, 'Labor/Employment': 6500, 'Energy & Transportation': 27075}"
160,0.392,400157,False,House,115,1943-01-18,12,Kay,F,False,Granger,2019-04-08 10:25:08 -0400,,,73.0,6.02,2018,1026 Longworth House Office Building,R,,22,Rep.,TX,,,Representative,0.0,1212.0,98.15,N00008799,G000377,"{'AgFood': '0.014250000000000002', 'DefenseGlobal': '0.05453211009174315', 'EnergyTransport': '0.035487179487179485', 'Finance': '-0.0846713286713287', 'Health': '-0.054177215189873396', 'LaborEmployment': '-0.0118125'}","{'Health': 77255, 'Finance, Insurance & Real Estate': 619740, 'Defense & Global Relations': 322340, 'Agriculture, Food, & Consumer Goods': 48507, 'Labor/Employment': 19500, 'Energy & Transportation': 265450}"
161,0.502,412631,False,House,115,1972-01-31,6,Garret,M,False,Graves,2019-04-08 10:25:08 -0400,,,30.0,2.48,2018,430 Cannon House Office Building,R,,4,Rep.,LA,,,Representative,0.0,1212.0,94.56,N00036135,G000577,"{'AgFood': '-0.017222222222222222', 'DefenseGlobal': '-0.014934782608695654', 'EnergyTransport': '0.06654022988505746', 'Finance': '-0.06243965517241379', 'Health': '-0.036777777777777805', 'LaborEmployment': '0.0454'}","{'Health': 100301, 'Finance, Insurance & Real Estate': 677327, 'Defense & Global Relations': 15500, 'Agriculture, Food, & Consumer Goods': 108494, 'Labor/Employment': 32083, 'Energy & Transportation': 545920}"
162,0.432,400158,False,House,115,1963-11-07,6,Sam,M,False,Graves,2019-04-08 10:25:08 -0400,,,93.0,7.67,2018,1135 Longworth House Office Building,R,,18,Rep.,MO,,,Representative,0.0,1212.0,94.34,N00013323,G000546,"{'AgFood': '-0.01696666666666667', 'DefenseGlobal': '0.0385233644859813', 'EnergyTransport': '0.011794642857142865', 'Finance': '-0.08616666666666668', 'Health': '-0.060675324675324674', 'LaborEmployment': '0.016777777777777777'}","{'Health': 60300, 'Finance, Insurance & Real Estate': 344725, 'Defense & Global Relations': 145500, 'Agriculture, Food, & Consumer Goods': 121970, 'Labor/Employment': 136500, 'Energy & Transportation': 435620}"
163,0.741,412388,False,House,115,1970-02-03,14,Tom,M,False,Graves,2019-04-08 10:25:08 -0400,,,14.0,1.16,2018,2078 Rayburn House Office Building,R,,10,Rep.,GA,,,Representative,0.0,1212.0,94.38,N00030788,G000560,"{'AgFood': '0.013295454545454553', 'DefenseGlobal': '-0.006472222222222222', 'EnergyTransport': '0.06542222222222221', 'Finance': '-0.09229801324503313', 'Health': '-0.09450617283950619', 'LaborEmployment': '-0.009947368421052632'}","{'Health': 81150, 'Finance, Insurance & Real Estate': 853575, 'Defense & Global Relations': 129400, 'Agriculture, Food, & Consumer Goods': 83293, 'Labor/Employment': 17000, 'Energy & Transportation': 154900}"
164,-0.438,400653,False,House,115,1947-09-01,9,Al,M,False,Green,2019-04-08 10:25:08 -0400,,,23.0,1.9,2018,2347 Rayburn House Office Building,D,,14,Rep.,TX,,,Representative,1.0,1212.0,94.85,N00026686,G000553,"{'AgFood': '-0.0776551724137931', 'DefenseGlobal': '0.05540566037735849', 'EnergyTransport': '0.0224767441860465', 'Finance': '-0.008810218978102191', 'Health': '0.06778461538461542', 'LaborEmployment': '0.04845454545454546'}","{'Health': 15844, 'Finance, Insurance & Real Estate': 210747, 'Defense & Global Relations': 1000, 'Agriculture, Food, & Consumer Goods': 9700, 'Labor/Employment': 64500, 'Energy & Transportation': 16400}"
165,-0.324,400160,False,House,115,1947-10-17,29,Gene,M,False,Green,2019-04-08 10:25:08 -0400,,,61.0,5.03,2018,2470 Rayburn House Office Building,D,,26,Rep.,TX,,,Representative,1.0,1212.0,90.93,N00005870,G000410,"{'AgFood': '-0.07026923076923078', 'DefenseGlobal': '0.05499999999999999', 'EnergyTransport': '0.020038961038961033', 'Finance': '-0.028766917293233087', 'Health': '0.0206769230769231', 'LaborEmployment': '-0.036333333333333336'}","{'Health': 159374, 'Finance, Insurance & Real Estate': 57750, 'Defense & Global Relations': 3500, 'Agriculture, Food, & Consumer Goods': 6000, 'Labor/Employment': 80500, 'Energy & Transportation': 61500}"
166,0.545,412485,False,House,115,1958-03-15,9,Morgan,M,False,Griffith,2019-04-08 10:25:08 -0400,,,20.0,1.65,2018,2202 Rayburn House Office Building,R,,8,Rep.,VA,,,Representative,2.0,1212.0,93.09,N00032029,G000568,"{'AgFood': '-0.021235294117647064', 'DefenseGlobal': '0.024780952380952372', 'EnergyTransport': '0.060059259259259236', 'Finance': '-0.09990647482014388', 'Health': '-0.030487804878048787', 'LaborEmployment': '0.029105263157894735'}","{'Health': 220348, 'Finance, Insurance & Real Estate': 183101, 'Defense & Global Relations': 18500, 'Agriculture, Food, & Consumer Goods': 54410, 'Labor/Employment': 0, 'Energy & Transportation': 177650}"
167,-0.599,400162,False,House,115,1948-02-19,3,Raúl,M,False,Grijalva,2019-04-08 10:25:08 -0400,,M.,89.0,7.34,2018,1511 Longworth House Office Building,D,,16,Rep.,AZ,,,Representative,3.0,1212.0,95.53,N00025284,G000551,"{'AgFood': '-0.11431999999999996', 'DefenseGlobal': '0.04580232558139533', 'EnergyTransport': '0.03122875816993463', 'Finance': '-0.01675', 'Health': '0.026843137254901995', 'LaborEmployment': '0.0969'}","{'Health': 20859, 'Finance, Insurance & Real Estate': 65843, 'Defense & Global Relations': 85, 'Agriculture, Food, & Consumer Goods': 17485, 'Labor/Employment': 161075, 'Energy & Transportation': 12889}"
168,0.612,412661,False,House,115,1955-07-03,6,Glenn,M,False,Grothman,2019-04-08 10:25:08 -0400,,,35.0,2.89,2018,1217 Longworth House Office Building,R,,4,Rep.,WI,,,Representative,1.0,1212.0,94.28,N00036409,G000576,"{'AgFood': '0.006777777777777784', 'DefenseGlobal': '-0.020355555555555557', 'EnergyTransport': '0.019589743589743584', 'Finance': '-0.08574774774774775', 'Health': '-0.06903174603174603', 'LaborEmployment': '0.0454'}","{'Health': 72091, 'Finance, Insurance & Real Estate': 421445, 'Defense & Global Relations': 13520, 'Agriculture, Food, & Consumer Goods': 93260, 'Labor/Employment': 13000, 'Energy & Transportation': 148810}"
169,0.413,412278,False,House,115,1964-02-18,2,Brett,M,False,Guthrie,2019-04-08 10:25:08 -0400,,,6.0,0.5,2018,2434 Rayburn House Office Building,R,,10,Rep.,KY,,,Representative,0.0,1212.0,98.83,N00029675,G000558,"{'AgFood': '-0.00032500000000000584', 'DefenseGlobal': '0.03645299145299143', 'EnergyTransport': '0.06321167883211674', 'Finance': '-0.09280132450331127', 'Health': '-0.05823255813953488', 'LaborEmployment': '0.02263157894736842'}","{'Health': 635473, 'Finance, Insurance & Real Estate': 452105, 'Defense & Global Relations': 14500, 'Agriculture, Food, & Consumer Goods': 60875, 'Labor/Employment': 18000, 'Energy & Transportation': 163750}"
170,-0.487,400163,False,House,115,1953-12-10,4,Luis,M,False,Gutiérrez,2019-04-08 10:25:08 -0400,,V.,268.0,22.11,2018,2408 Rayburn House Office Building,D,,26,Rep.,IL,,,Representative,1.0,1212.0,93.29,N00004874,G000535,"{'AgFood': '-0.10612499999999997', 'DefenseGlobal': '0.08434615384615386', 'EnergyTransport': '0.024879699248120297', 'Finance': '-0.018284090909090916', 'Health': '-0.024187499999999973', 'LaborEmployment': '-0.036333333333333336'}","{'Health': 2112, 'Finance, Insurance & Real Estate': 13277, 'Defense & Global Relations': 0, 'Agriculture, Food, & Consumer Goods': 0, 'Labor/Employment': 7500, 'Energy & Transportation': 2561}"
171,-0.37,412418,False,House,115,1951-05-04,1,Colleen,F,False,Hanabusa,2019-04-08 10:25:08 -0400,,,179.0,14.77,2018,422 Cannon House Office Building,D,,4,Rep.,HI,,,Representative,1.0,1212.0,94.65,N00025881,H001050,"{'AgFood': '-0.06947368421052633', 'DefenseGlobal': '0.09935185185185186', 'EnergyTransport': '-0.017990000000000003', 'Finance': '-0.09528888888888885', 'Health': '-0.08956521739130432', 'LaborEmployment': '-0.046714285714285715'}","{'Health': 1000, 'Finance, Insurance & Real Estate': 14250, 'Defense & Global Relations': 16500, 'Agriculture, Food, & Consumer Goods': 0, 'Labor/Employment': 44000, 'Energy & Transportation': 15200}"
172,0.493,412737,False,House,115,1962-04-18,6,Karen,F,False,Handel,2019-04-08 10:25:08 -0400,,,2.0,0.23,2018,1211 Longworth House Office Building,R,,2,Rep.,GA,,,Representative,0.0,887.0,98.3,N00035477,H001078,"{'AgFood': '-0.016833333333333336', 'DefenseGlobal': '-0.11232432432432433', 'EnergyTransport': '0.012913043478260866', 'Finance': '-0.10171153846153845', 'Health': '-0.29042307692307695', 'LaborEmployment': '-0.20199999999999999'}","{'Health': 266503, 'Finance, Insurance & Real Estate': 1595534, 'Defense & Global Relations': 25885, 'Agriculture, Food, & Consumer Goods': 144095, 'Labor/Employment': 3350, 'Energy & Transportation': 354805}"
173,0.384,412280,False,House,115,1956-06-01,3,Gregg,M,False,Harper,2019-04-08 10:25:08 -0400,,,44.0,3.63,2018,2227 Rayburn House Office Building,R,,10,Rep.,MS,,,Representative,0.0,1212.0,97.94,N00029632,H001045,"{'AgFood': '-0.09279999999999998', 'DefenseGlobal': '0.042891891891891895', 'EnergyTransport': '0.015279661016949156', 'Finance': '-0.10256338028169015', 'Health': '-0.045905882352941164', 'LaborEmployment': '-0.003666666666666667'}","{'Health': 64000, 'Finance, Insurance & Real Estate': 66400, 'Defense & Global Relations': 26500, 'Agriculture, Food, & Consumer Goods': 18000, 'Labor/Employment': 0, 'Energy & Transportation': 64660}"
174,0.611,412434,False,House,115,1957-01-25,1,Andy,M,False,Harris,2019-04-08 10:25:08 -0400,,,32.0,2.64,2018,1533 Longworth House Office Building,R,,8,Rep.,MD,,,Representative,0.0,1212.0,94.04,N00029147,H001052,"{'AgFood': '0.04395000000000001', 'DefenseGlobal': '0.029495049504950497', 'EnergyTransport': '0.056902255639097746', 'Finance': '-0.10235416666666665', 'Health': '-0.02934939759036146', 'LaborEmployment': '0.0215'}","{'Health': 409568, 'Finance, Insurance & Real Estate': 228808, 'Defense & Global Relations': 48522, 'Agriculture, Food, & Consumer Goods': 89007, 'Labor/Employment': 17400, 'Energy & Transportation': 83375}"
